Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
120,1,0,30,2,819,-999.0,1.8886,2.3465,0.45793,0.45793,0.86255,71
120,1,0,15,1,819,-999.0,1.9711,1.8916,-0.079517,0.079517,0.62872,195
120,1,0,30,2,819,-999.0,0.46738,0.76758,0.3002,0.3002,0.63857,181
120,1,0,45,3,819,-999.0,3.0829,0.49816,0.55682,0.55682,0.97272,65
120,1,0,45,3,819,-999.0,2.2911,2.4755,0.18439,0.18439,1.2427,88
120,1,0,45,3,819,-999.0,0.9937,1.6743,0.68059,0.68059,0.63004,157
120,1,0,45,3,819,-999.0,1.6853,1.4555,-0.22984,0.22984,0.67384,185
120,1,0,45,3,819,-999.0,1.0515,0.71845,-0.33306,0.33306,0.64065,179
120,1,0,30,2,819,-999.0,1.325,1.3519,0.026888,0.026888,0.74377,198
120,1,0,15,1,819,-999.0,0.14092,0.41286,0.27194,0.27194,0.92197,83
120,1,0,15,1,819,-999.0,0.14868,0.2966,0.14792,0.14792,0.54462,191
120,1,0,15,1,819,-999.0,2.6914,2.5172,-0.17426,0.17426,0.62309,189
120,1,0,15,1,819,-999.0,2.6977,2.7569,0.059181,0.059181,0.51929,196
120,1,0,30,2,819,-999.0,0.26025,0.6764,0.41615,0.41615,0.79377,174
120,1,0,30,2,819,-999.0,1.5453,1.8749,0.32958,0.32958,0.82183,179
120,1,0,45,3,819,-999.0,2.7647,0.70203,1.0789,1.0789,0.62978,131
120,1,0,45,3,819,-999.0,2.7819,2.3617,-0.42021,0.42021,0.50776,173
120,1,0,45,3,819,-999.0,1.3227,0.90483,-0.41788,0.41788,0.62678,173
120,1,0,45,3,819,-999.0,0.9047,1.0824,0.17767,0.17767,0.67692,189
120,1,0,15,1,819,-999.0,1.8525,2.0181,0.16561,0.16561,0.5214,189
120,1,0,15,1,819,-999.0,2.0644,2.1117,0.047328,0.047328,0.63918,197
120,1,0,45,3,819,-999.0,3.0806,2.2378,-0.84274,0.84274,0.64229,146
120,1,0,30,2,819,-999.0,2.9639,0.68522,0.86292,0.86292,0.93262,45
120,1,0,45,3,819,-999.0,2.1563,1.2671,-0.88926,0.88926,0.66933,143
120,1,0,30,2,819,-999.0,1.7561,2.046,0.2898,0.2898,0.62997,182
120,1,0,15,1,819,-999.0,2.4056,2.3646,-0.040946,0.040946,0.63188,197
120,1,0,30,2,819,-999.0,0.89049,1.0276,0.13708,0.13708,0.55436,191
120,1,0,30,2,819,-999.0,1.4932,2.1532,0.65996,0.65996,0.65887,158
120,1,0,30,2,819,-999.0,0.27439,0.60762,0.33322,0.33322,0.58694,179
120,1,0,45,3,819,-999.0,0.32929,0.57149,0.2422,0.2422,0.69898,185
120,1,0,15,1,819,-999.0,1.5311,1.2433,-0.28784,0.28784,0.57815,182
120,1,0,15,1,819,-999.0,0.74024,0.72885,-0.011389,0.011389,0.60829,199
120,1,0,30,2,819,-999.0,2.9186,2.4557,-0.46288,0.46288,0.7056,171
120,1,0,15,1,819,-999.0,2.458,2.5716,0.11367,0.11367,0.63247,193
120,1,0,30,2,819,-999.0,1.6938,1.678,-0.015845,0.015845,0.60779,199
120,1,0,15,1,819,-999.0,2.6077,2.4845,-0.12329,0.12329,0.59966,192
120,1,0,45,3,819,-999.0,1.5425,1.0417,-0.50079,0.50079,0.74132,168
120,1,0,15,1,819,-999.0,0.6844,0.74829,0.063887,0.063887,0.71057,196
120,0,0,30,2,819,-999.0,1.941,1.6206,-0.32034,0.32034,0.67083,159
120,0,0,15,1,819,-999.0,1.1956,0.91076,-0.28486,0.28486,0.54127,164
120,0,0,45,3,819,-999.0,1.3432,1.0857,-0.25749,0.25749,0.73708,167
120,0,0,15,1,819,-999.0,1.2542,1.2555,0.001267,0.001267,0.78802,200
120,0,0,15,1,819,-999.0,0.29396,0.31972,0.025762,0.025762,0.86627,197
120,0,0,45,3,819,-999.0,2.1825,1.4238,-0.75871,0.75871,0.98965,103
120,0,0,15,1,819,-999.0,0.77152,0.99012,0.21859,0.21859,0.72619,172
120,0,0,15,1,819,-999.0,1.076,0.86693,-0.20909,0.20909,0.77663,173
120,0,0,30,2,819,-999.0,2.9875,2.5895,-0.39801,0.39801,1.2617,149
120,0,0,30,2,819,-999.0,0.4444,0.77678,0.33237,0.33237,0.79719,158
120,0,0,15,1,819,-999.0,2.5898,2.7676,0.17774,0.17774,0.89559,177
120,0,0,15,1,819,-999.0,0.19998,0.38174,0.18176,0.18176,2.0644,177
120,0,0,45,3,819,-999.0,0.92245,0.78769,-0.13477,0.13477,2.4762,183
120,0,0,45,3,819,-999.0,2.7442,2.3217,-0.4225,0.4225,1.2494,146
120,0,0,30,2,819,-999.0,2.8951,2.1492,-0.746,0.746,1.0704,105
120,0,0,45,3,819,-999.0,0.42924,1.0553,0.62609,0.62609,0.64486,120
120,0,0,15,1,819,-999.0,1.3459,1.4826,0.13672,0.13672,0.63759,183
120,0,0,45,3,819,-999.0,1.5959,1.0017,-0.59419,0.59419,0.75273,124
120,0,0,30,2,819,-999.0,1.8795,1.634,-0.24548,0.24548,1.6685,169
120,1,0,30,2,819,-999.0,0.48963,1.3013,0.81172,0.81172,0.76494,148
120,1,0,45,3,819,-999.0,1.2499,1.2687,0.018782,0.018782,0.6122,199
120,1,0,30,2,819,-999.0,1.6117,1.0463,-0.56548,0.56548,0.54929,164
120,1,0,30,2,819,-999.0,2.9287,2.5656,-0.36314,0.36314,0.62432,177
120,1,0,15,1,819,-999.0,2.0583,2.1987,0.14036,0.14036,0.56983,191
120,1,0,30,2,819,-999.0,2.6227,2.3749,-0.24773,0.24773,0.5427,184
120,1,0,30,2,819,-999.0,0.027182,1.0749,1.0478,1.0478,0.48264,133
120,1,0,15,1,819,-999.0,3.1356,0.063113,0.069099,0.069099,0.80078,196
120,1,0,45,3,819,-999.0,1.0182,0.95055,-0.067609,0.067609,0.85436,96
120,1,0,15,1,819,-999.0,1.3384,1.231,-0.10736,0.10736,0.57518,193
120,1,0,15,1,819,-999.0,0.9147,1.0396,0.12485,0.12485,0.54722,192
120,1,0,45,3,819,-999.0,0.78695,0.84271,0.055761,0.055761,0.59959,196
120,1,0,45,3,819,-999.0,1.3959,1.0846,-0.31136,0.31136,0.64935,180
120,1,0,45,3,819,-999.0,0.077884,2.4276,-0.79189,0.79189,0.78881,150
120,1,0,15,1,819,-999.0,1.5578,1.1903,-0.36747,0.36747,0.62456,177
120,1,0,15,1,819,-999.0,3.031,3.1054,0.074396,0.074396,0.6306,195
120,1,0,15,1,819,-999.0,0.32772,0.19223,-0.13549,0.13549,0.6086,191
120,1,0,45,3,819,-999.0,3.0873,2.2661,-0.82122,0.82122,0.85046,48
120,1,0,30,2,819,-999.0,2.5174,2.2885,-0.22882,0.22882,0.57864,185
120,1,0,30,2,819,-999.0,0.95381,1.1023,0.14851,0.14851,0.63312,191
120,1,0,30,2,819,-999.0,2.1687,2.5876,0.41888,0.41888,0.58726,173
120,1,0,45,3,819,-999.0,2.761,2.675,-0.086023,0.086023,0.58904,195
120,1,0,15,1,819,-999.0,1.5617,1.361,-0.20067,0.20067,0.73154,187
120,1,0,45,3,819,-999.0,2.3053,2.518,0.2127,0.2127,0.63083,186
120,0,0,15,1,819,-999.0,2.6755,2.4483,-0.22719,0.22719,0.69147,171
120,0,0,45,3,819,-999.0,0.96814,0.94087,-0.027264,0.027264,1.0643,197
120,0,0,45,3,819,-999.0,2.5583,0.88237,1.4656,1.4656,0.94767,13
120,0,0,30,2,819,-999.0,1.4599,1.2075,-0.25237,0.25237,0.91087,168
120,0,0,15,1,819,-999.0,1.6238,1.7036,0.079779,0.079779,0.75361,190
120,0,0,15,1,819,-999.0,2.7661,2.7577,-0.0083877,0.0083877,0.6766,199
120,0,0,30,2,819,-999.0,0.48244,0.90067,0.41824,0.41824,1.0904,147
120,0,0,45,3,819,-999.0,1.5351,1.2422,-0.29297,0.29297,1.2702,163
120,0,0,45,3,819,-999.0,0.90421,0.76938,-0.13482,0.13482,1.6541,183
120,0,0,15,1,819,-999.0,2.1769,2.3884,0.21153,0.21153,1.1692,173
120,0,0,15,1,819,-999.0,1.4988,1.584,0.085112,0.085112,2.0436,189
120,0,0,30,2,819,-999.0,0.79351,1.038,0.24445,0.24445,1.0272,169
120,0,0,30,2,819,-999.0,1.5325,1.2687,-0.26384,0.26384,1.8375,166
120,0,0,30,2,819,-999.0,1.5709,1.7302,0.15934,0.15934,0.95477,180
120,0,0,30,2,819,-999.0,2.9142,2.5777,-0.33644,0.33644,0.87931,157
120,0,0,45,3,819,-999.0,1.7106,1.1859,-0.5247,0.5247,1.2319,133
120,0,0,45,3,819,-999.0,1.8535,2.0915,0.23803,0.23803,1.3725,170
120,0,0,15,1,819,-999.0,2.9493,2.7926,-0.15672,0.15672,0.91009,180
120,0,0,30,2,819,-999.0,2.1637,2.1443,-0.01942,0.01942,1.4423,198
120,0,0,15,1,819,-999.0,2.056,2.2534,0.19741,0.19741,0.95639,175
120,0,0,30,2,819,-999.0,2.8989,0.1606,0.40327,0.40327,1.9323,149
120,0,0,45,3,819,-999.0,1.3029,0.96865,-0.33429,0.33429,1.0152,157
120,1,0,30,2,819,-999.0,2.7481,2.4431,-0.30498,0.30498,0.52743,181
120,1,0,30,2,819,-999.0,3.0125,0.60567,0.73475,0.73475,0.57677,153
120,1,0,15,1,819,-999.0,2.4602,2.6892,0.22891,0.22891,0.52825,185
120,1,0,45,3,819,-999.0,3.011,0.70212,0.83269,0.83269,0.73131,147
120,1,0,15,1,819,-999.0,1.4812,1.1788,-0.30235,0.30235,0.72978,181
120,1,0,30,2,819,-999.0,1.6102,1.2378,-0.37242,0.37242,0.4555,176
120,1,0,45,3,819,-999.0,2.1221,2.1533,0.031176,0.031176,0.70566,198
120,1,0,45,3,819,-999.0,1.5435,1.556,0.012578,0.012578,0.86556,99
120,1,0,30,2,819,-999.0,2.8083,2.6901,-0.11812,0.11812,0.54245,192
120,1,0,30,2,819,-999.0,1.1186,0.88919,-0.22938,0.22938,0.54271,185
120,1,0,45,3,819,-999.0,1.3898,1.1532,-0.2366,0.2366,0.61841,185
120,1,0,30,2,819,-999.0,0.99863,0.91949,-0.079139,0.079139,0.65255,195
120,1,0,45,3,819,-999.0,1.5265,0.92895,-0.59756,0.59756,0.72571,162
120,1,0,45,3,819,-999.0,1.1386,1.2227,0.084129,0.084129,0.60429,195
120,1,0,15,1,819,-999.0,0.26819,1.0576,0.7894,0.7894,0.60253,150
120,1,0,15,1,819,-999.0,1.6527,1.7792,0.12654,0.12654,0.56995,192
120,1,0,30,2,819,-999.0,2.0929,0.75861,-1.3343,1.3343,0.59663,115
120,1,0,15,1,819,-999.0,1.2666,1.126,-0.14053,0.14053,0.66085,191
120,1,0,15,1,819,-999.0,1.2807,1.2201,-0.06062,0.06062,0.52587,196
120,1,0,15,1,819,-999.0,2.3443,2.3804,0.036109,0.036109,0.67892,198
120,1,0,45,3,819,-999.0,0.99092,0.99575,0.004836,0.004836,0.80626,200
120,1,0,15,1,819,-999.0,2.2323,2.6569,0.42454,0.42454,0.59688,173
120,1,0,45,3,819,-999.0,1.716,1.6643,-0.051749,0.051749,0.64334,197
120,1,0,30,2,819,-999.0,1.7287,1.9811,0.25239,0.25239,0.72206,184
120,1,0,15,1,819,-999.0,1.3955,1.0907,-0.30473,0.30473,0.60641,181
120,1,0,45,3,819,-999.0,2.7477,2.4435,-0.30424,0.30424,0.73265,181
120,1,0,30,2,819,-999.0,1.5362,1.0903,-0.44588,0.44588,0.47644,172
120,1,0,45,3,819,-999.0,2.9183,0.90548,1.1288,1.1288,0.85743,28
120,1,0,45,3,819,-999.0,0.68439,0.71211,0.027722,0.027722,0.5987,198
120,1,0,15,1,819,-999.0,1.754,2.1078,0.35378,0.35378,0.61792,177
120,1,0,15,1,819,-999.0,2.0116,2.1838,0.17214,0.17214,0.59826,189
120,1,0,15,1,819,-999.0,1.6131,1.1634,-0.44961,0.44961,0.59384,171
120,1,0,15,1,819,-999.0,2.9769,3.1388,0.16192,0.16192,0.79465,190
120,1,0,30,2,819,-999.0,2.4167,2.5224,0.10565,0.10565,0.80706,193
120,1,0,45,3,819,-999.0,0.21354,0.64669,0.43315,0.43315,0.81516,172
120,1,0,30,2,819,-999.0,1.1654,0.99414,-0.17131,0.17131,0.639,189
120,1,0,30,2,819,-999.0,2.869,2.2772,-0.59173,0.59173,0.59353,162
120,1,0,15,1,819,-999.0,2.7419,2.4861,-0.25586,0.25586,0.64005,184
120,1,0,30,2,819,-999.0,0.22137,0.94677,0.7254,0.7254,0.77235,154
120,1,0,45,3,819,-999.0,0.63539,0.95512,0.31972,0.31972,0.46848,180
120,1,0,30,2,819,-999.0,0.35326,1.0844,0.73119,0.73119,0.80358,153
120,1,0,30,2,819,-999.0,2.1378,0.88654,-1.2512,1.2512,0.84539,120
120,1,0,45,3,819,-999.0,0.96408,1.2064,0.24231,0.24231,0.66136,185
120,1,0,15,1,819,-999.0,2.3185,1.6156,-0.70286,0.70286,0.71177,155
120,1,0,45,3,819,-999.0,2.541,2.0634,-0.47761,0.47761,0.90895,70
120,1,0,15,1,819,-999.0,0.35341,0.74613,0.39272,0.39272,0.72669,175
120,1,0,30,2,819,-999.0,3.1393,0.35662,0.35894,0.35894,1.4404,77
120,1,0,45,3,819,-999.0,2.5957,2.2723,-0.32343,0.32343,1.0049,79
120,1,0,30,2,819,-999.0,1.2752,0.73219,-0.54304,0.54304,0.50662,165
120,1,0,30,2,819,-999.0,2.6522,2.5173,-0.13486,0.13486,0.54039,191
120,1,0,45,3,819,-999.0,2.5258,2.1543,-0.37147,0.37147,0.4434,176
120,1,0,30,2,819,-999.0,1.6734,0.91795,-0.75541,0.75541,0.76011,152
120,1,0,30,2,819,-999.0,0.9997,0.88457,-0.11513,0.11513,0.4882,193
120,1,0,15,1,819,-999.0,3.0931,3.0282,-0.064913,0.064913,0.61166,196
120,1,0,30,2,819,-999.0,2.0316,2.555,0.52339,0.52339,0.60749,167
120,1,0,15,1,819,-999.0,0.87587,1.006,0.1301,0.1301,0.59081,192
120,1,0,15,1,819,-999.0,2.1421,2.1368,-0.0052787,0.0052787,0.83255,200
120,1,0,15,1,819,-999.0,1.778,1.6036,-0.17444,0.17444,0.65953,189
120,1,0,45,3,819,-999.0,0.8719,1.1447,0.27275,0.27275,0.75419,183
120,1,0,45,3,819,-999.0,2.2548,0.7505,-1.5043,1.5043,0.42629,104
120,1,0,45,3,819,-999.0,1.9383,2.5845,0.64616,0.64616,0.42478,159
120,1,0,45,3,819,-999.0,0.49786,0.96023,0.46237,0.46237,0.51755,171
120,1,0,45,3,819,-999.0,2.4929,2.3025,-0.19036,0.19036,0.61918,188
120,1,0,15,1,819,-999.0,0.46045,0.58267,0.12222,0.12222,0.44318,192
120,1,0,45,3,819,-999.0,1.835,0.76997,-1.065,1.065,0.75533,132
120,1,0,30,2,819,-999.0,0.91301,0.93508,0.022071,0.022071,0.52509,199
120,1,0,15,1,819,-999.0,1.4733,1.5486,0.075388,0.075388,0.63124,195
120,1,0,30,2,819,-999.0,1.2483,1.1561,-0.092248,0.092248,0.6987,194
120,1,0,15,1,819,-999.0,1.2269,0.93938,-0.28748,0.28748,0.60947,182
120,1,0,45,3,819,-999.0,2.6682,2.7357,0.06755,0.06755,0.52157,196
120,1,0,15,1,819,-999.0,1.8689,2.1741,0.30517,0.30517,0.97575,81
120,1,0,30,2,819,-999.0,1.7268,1.194,-0.53278,0.53278,0.5651,166
120,0,0,15,1,819,-999.0,1.4368,1.4629,0.026142,0.026142,0.55432,197
120,0,0,15,1,819,-999.0,2.9764,2.6073,-0.36912,0.36912,0.70444,153
120,0,0,30,2,819,-999.0,0.96463,1.1646,0.19998,0.19998,1.3275,175
120,0,0,45,3,819,-999.0,2.6942,0.77618,1.2236,1.2236,1.9938,44
120,0,0,45,3,819,-999.0,0.28729,0.58549,0.2982,0.2982,0.84235,162
120,0,0,45,3,819,-999.0,1.7073,1.0244,-0.68294,0.68294,0.74844,113
120,0,0,45,3,819,-999.0,1.2224,1.1042,-0.11814,0.11814,0.78651,185
120,0,0,15,1,819,-999.0,2.7818,2.993,0.21117,0.21117,0.79791,173
120,0,0,30,2,819,-999.0,0.29916,0.19979,-0.099367,0.099367,1.7731,187
120,0,0,15,1,819,-999.0,1.2441,1.053,-0.19109,0.19109,0.59851,176
120,0,0,30,2,819,-999.0,2.0923,2.4975,0.4052,0.4052,0.75236,148
120,0,0,30,2,819,-999.0,2.161,2.2551,0.094189,0.094189,0.92406,188
120,0,0,45,3,819,-999.0,2.3739,0.83727,-1.5366,1.5366,0.83779,4
120,0,0,30,2,819,-999.0,2.7579,0.56708,0.95082,0.95082,1.8295,79
120,0,0,30,2,819,-999.0,2.8542,2.6875,-0.16669,0.16669,0.67799,179
120,0,0,45,3,819,-999.0,2.893,2.282,-0.61091,0.61091,2.2089,122
120,0,0,15,1,819,-999.0,1.5789,1.607,0.028029,0.028029,1.1399,196
120,0,0,45,3,819,-999.0,0.91997,0.77487,-0.1451,0.1451,0.75759,182
120,0,0,45,3,819,-999.0,0.83863,0.67659,-0.16204,0.16204,0.79944,179
120,0,0,15,1,819,-999.0,2.4434,2.5536,0.11022,0.11022,0.87269,186
120,0,0,15,1,819,-999.0,1.0928,0.98831,-0.10452,0.10452,0.86121,187
120,0,0,30,2,819,-999.0,2.941,0.076983,0.27758,0.27758,0.93182,165
120,0,0,15,1,819,-999.0,3.0366,0.7277,0.83273,0.83273,0.79808,94
120,0,0,30,2,819,-999.0,1.3691,0.79225,-0.57682,0.57682,1.2654,127
120,1,0,45,3,819,-999.0,2.8533,0.86396,1.1522,1.1522,0.41152,127
120,1,0,30,2,819,-999.0,0.55704,1.0254,0.46836,0.46836,0.57138,170
120,1,0,30,2,819,-999.0,0.1342,2.3002,-0.9756,0.9756,0.4782,138
120,1,0,15,1,819,-999.0,0.61837,0.61337,-0.0049974,0.0049974,0.55096,200
120,1,0,15,1,819,-999.0,0.76975,0.67646,-0.093291,0.093291,0.54948,194
120,1,0,30,2,819,-999.0,0.59775,0.73626,0.13851,0.13851,0.5182,191
120,1,0,30,2,819,-999.0,1.0707,0.87265,-0.19809,0.19809,0.56249,187
120,1,0,30,2,819,-999.0,1.5902,1.3442,-0.24602,0.24602,0.41343,184
120,1,0,15,1,819,-999.0,1.6027,1.451,-0.15169,0.15169,0.62262,190
120,1,0,45,3,819,-999.0,2.168,2.4113,0.24323,0.24323,0.86486,85
120,1,0,15,1,819,-999.0,1.591,1.3552,-0.23583,0.23583,0.71688,185
120,1,0,30,2,819,-999.0,2.7871,2.6381,-0.14901,0.14901,0.95287,91
120,1,0,15,1,819,-999.0,2.5427,2.6603,0.11753,0.11753,0.48164,193
120,1,0,45,3,819,-999.0,0.47717,0.96118,0.48401,0.48401,0.57028,169
120,1,0,15,1,819,-999.0,0.66075,0.69848,0.037733,0.037733,0.42123,198
120,1,0,45,3,819,-999.0,0.86763,0.91663,0.049004,0.049004,0.40737,197
120,1,0,45,3,819,-999.0,1.9275,1.2219,-0.70567,0.70567,0.53279,155
120,1,0,45,3,819,-999.0,0.70552,1.0252,0.31971,0.31971,0.6749,180
120,1,0,45,3,819,-999.0,1.6323,1.2603,-0.37199,0.37199,0.50531,176
120,1,0,30,2,819,-999.0,1.02,2.4309,1.4108,1.4108,0.4432,110
120,1,0,15,1,819,-999.0,0.15182,0.65392,0.5021,0.5021,0.58638,168
120,1,0,45,3,819,-999.0,2.904,2.858,-0.045986,0.045986,0.62592,197
120,1,0,30,2,819,-999.0,0.054142,0.38615,0.332,0.332,0.68855,179
120,1,0,15,1,819,-999.0,0.29155,0.65305,0.36149,0.36149,0.53618,177
120,0,0,45,3,819,-999.0,3.0435,0.83463,0.93277,0.93277,0.57165,81
120,0,0,45,3,819,-999.0,0.27445,1.0839,0.80945,0.80945,0.77757,97
120,0,0,45,3,819,-999.0,0.81394,1.2228,0.40888,0.40888,1.8155,148
120,0,0,30,2,819,-999.0,0.47734,1.2002,0.72283,0.72283,0.61935,108
120,0,0,30,2,819,-999.0,1.1226,1.2116,0.089037,0.089037,1.9754,189
120,0,0,30,2,819,-999.0,1.2641,1.186,-0.078134,0.078134,2.1701,190
120,0,0,15,1,819,-999.0,2.7892,2.745,-0.044205,0.044205,1.7126,194
120,0,0,15,1,819,-999.0,2.1161,2.1842,0.068098,0.068098,1.7669,191
120,0,0,45,3,819,-999.0,0.046311,0.94982,0.90351,0.90351,1.2833,85
120,0,0,15,1,819,-999.0,0.42414,0.63856,0.21442,0.21442,1.0501,173
120,0,0,15,1,819,-999.0,0.55367,0.49678,-0.056893,0.056893,0.95059,193
120,0,0,45,3,819,-999.0,0.41229,0.54809,0.13581,0.13581,1.5704,183
120,0,0,45,3,819,-999.0,1.3852,0.84587,-0.53932,0.53932,1.3622,131
120,0,0,15,1,819,-999.0,2.5265,2.5704,0.043944,0.043944,0.76071,194
120,0,0,15,1,819,-999.0,0.0097764,2.7943,-0.35712,0.35712,2.1911,155
120,0,0,30,2,819,-999.0,3.1044,2.7371,-0.36728,0.36728,2.2694,153
120,0,0,15,1,819,-999.0,1.3455,1.1879,-0.15761,0.15761,0.84802,180
120,0,0,15,1,819,-999.0,1.0966,0.95418,-0.14242,0.14242,1.2052,182
120,0,0,30,2,819,-999.0,0.8061,0.9663,0.16019,0.16019,0.8199,180
120,0,0,30,2,819,-999.0,0.67471,0.73915,0.064441,0.064441,0.65122,192
120,0,0,45,3,819,-999.0,2.3994,0.942,-1.4574,1.4574,0.80199,14
120,0,0,30,2,819,-999.0,0.58412,0.95982,0.3757,0.3757,0.59031,152
120,0,0,15,1,819,-999.0,3.0087,3.0288,0.020108,0.020108,0.65516,197
120,0,0,30,2,819,-999.0,0.52645,0.87394,0.3475,0.3475,0.73229,156
120,0,0,45,3,819,-999.0,2.9193,1.0705,1.2927,1.2927,1.0654,35
120,0,0,15,1,819,-999.0,2.4335,2.3993,-0.034182,0.034182,0.90653,196
120,0,0,45,3,819,-999.0,0.8201,0.73301,-0.087084,0.087084,1.0087,189
120,0,0,30,2,819,-999.0,2.8149,0.66175,0.98842,0.98842,0.81508,74
120,0,0,30,2,819,-999.0,1.3337,1.327,-0.0066576,0.0066576,0.95757,199
120,0,0,45,3,819,-999.0,2.9686,2.6499,-0.31862,0.31862,1.6385,159
120,0,0,30,2,819,-999.0,0.92883,0.88848,-0.040351,0.040351,0.79021,195
120,0,0,15,1,819,-999.0,1.6193,1.4073,-0.21199,0.21199,0.84023,173
120,0,0,30,2,819,-999.0,2.6322,2.4909,-0.14136,0.14136,0.82439,182
120,0,0,30,2,819,-999.0,0.94144,0.98363,0.042193,0.042193,1.0799,195
120,0,0,45,3,819,-999.0,2.0908,1.119,-0.97184,0.97184,1.2167,76
120,0,0,45,3,819,-999.0,0.31152,1.0134,0.70187,0.70187,1.0515,111
120,0,0,45,3,819,-999.0,1.0141,0.5447,-0.46943,0.46943,1.1785,140
120,0,0,15,1,819,-999.0,2.181,2.4379,0.2569,0.2569,0.96213,167
120,0,0,45,3,819,-999.0,1.3404,2.5078,1.1674,1.1674,1.3133,51
120,0,0,15,1,819,-999.0,2.2366,2.1818,-0.054837,0.054837,0.8272,193
120,0,0,15,1,819,-999.0,1.988,2.1686,0.18065,0.18065,0.78545,177
120,0,0,15,1,819,-999.0,0.11313,0.43755,0.32443,0.32443,1.3402,159
120,0,0,30,2,819,-999.0,1.305,0.79139,-0.51362,0.51362,0.90041,135
120,0,0,15,1,819,-999.0,1.911,2.0469,0.13595,0.13595,0.8808,183
120,0,0,45,3,819,-999.0,0.43452,0.68424,0.24972,0.24972,1.2627,168
120,0,0,45,3,819,-999.0,0.95279,0.68634,-0.26644,0.26644,0.58709,166
120,0,0,30,2,819,-999.0,2.7121,2.3936,-0.31847,0.31847,1.0605,159
120,0,0,15,1,819,-999.0,2.3715,2.2273,-0.14426,0.14426,0.73085,182
120,0,0,45,3,819,-999.0,0.98405,0.54092,-0.44312,0.44312,1.4789,144
120,0,0,30,2,819,-999.0,2.7182,2.7963,0.078041,0.078041,1.4275,190
120,0,0,45,3,819,-999.0,0.31448,0.6469,0.33241,0.33241,1.0803,158
120,0,0,30,2,819,-999.0,0.36847,0.51433,0.14586,0.14586,1.2426,181
120,0,0,30,2,819,-999.0,2.6567,2.6032,-0.053529,0.053529,0.89529,193
120,0,0,45,3,819,-999.0,0.50748,0.95642,0.44894,0.44894,1.829,143
120,0,0,30,2,819,-999.0,0.1195,0.74764,0.62814,0.62814,0.58105,120
120,0,0,45,3,819,-999.0,0.94396,0.51425,-0.42971,0.42971,0.66155,145
120,0,0,15,1,819,-999.0,1.3592,1.0977,-0.26152,0.26152,0.88194,167
120,0,0,45,3,819,-999.0,3.0044,2.4057,-0.59871,0.59871,2.1063,124
120,0,0,30,2,819,-999.0,0.44329,0.6979,0.25462,0.25462,1.3769,168
120,0,0,15,1,819,-999.0,2.7514,2.7445,-0.0068633,0.0068633,0.94174,199
120,0,0,15,1,819,-999.0,0.42929,0.90515,0.47587,0.47587,0.73139,139
120,0,0,15,1,819,-999.0,1.4375,1.0358,-0.4017,0.4017,0.69017,149
120,0,0,45,3,819,-999.0,0.25493,0.6509,0.39597,0.39597,0.93927,150
120,0,0,15,1,819,-999.0,1.5193,1.2993,-0.21995,0.21995,0.76227,172
120,0,0,30,2,819,-999.0,1.4662,1.1581,-0.30812,0.30812,0.78745,161
120,0,0,15,1,819,-999.0,0.1904,0.27958,0.089173,0.089173,0.89765,189
120,0,0,30,2,819,-999.0,0.72998,0.91033,0.18035,0.18035,0.77552,177
120,1,0,15,1,819,-999.0,0.68173,0.64231,-0.039416,0.039416,0.50387,197
120,1,0,30,2,819,-999.0,0.7566,0.59507,-0.16154,0.16154,0.4947,190
120,1,0,45,3,819,-999.0,0.84521,0.76981,-0.075404,0.075404,0.46592,195
120,1,0,15,1,819,-999.0,2.515,2.2208,-0.29421,0.29421,0.61236,181
120,1,0,45,3,819,-999.0,0.49398,0.80289,0.30892,0.30892,0.79754,180
120,1,0,15,1,819,-999.0,3.0986,0.084414,0.12737,0.12737,0.58832,192
120,1,0,30,2,819,-999.0,1.0716,0.99524,-0.076347,0.076347,0.64781,195
120,1,0,30,2,819,-999.0,0.31506,0.7854,0.47034,0.47034,0.59616,170
120,1,0,30,2,819,-999.0,0.20139,0.29747,0.096082,0.096082,0.5458,194
120,1,0,45,3,819,-999.0,2.0657,1.5971,-0.46859,0.46859,0.67123,170
120,1,0,30,2,819,-999.0,1.934,1.5986,-0.33538,0.33538,0.56997,179
120,1,0,45,3,819,-999.0,0.35347,0.68163,0.32816,0.32816,0.5144,179
120,1,0,45,3,819,-999.0,1.7118,1.6791,-0.032649,0.032649,0.77261,198
120,1,0,30,2,819,-999.0,0.58179,0.50336,-0.078429,0.078429,0.80492,195
120,1,0,15,1,819,-999.0,0.5559,0.60163,0.045726,0.045726,0.53875,197
120,1,0,45,3,819,-999.0,1.7568,1.3593,-0.39747,0.39747,0.56145,175
120,1,0,15,1,819,-999.0,0.77685,0.61968,-0.15717,0.15717,0.53799,190
120,1,0,30,2,819,-999.0,2.3031,2.126,-0.17714,0.17714,0.77496,189
120,1,0,45,3,819,-999.0,2.9715,0.9188,1.0889,1.0889,0.53163,131
120,1,0,45,3,819,-999.0,0.0077054,0.79979,0.79208,0.79208,0.75781,150
120,1,0,15,1,819,-999.0,2.6033,2.3162,-0.28704,0.28704,0.59622,182
120,1,0,30,2,819,-999.0,2.9093,2.6305,-0.27885,0.27885,0.72486,182
120,1,0,15,1,819,-999.0,1.9491,2.2078,0.25872,0.25872,0.58178,184
120,1,0,15,1,819,-999.0,2.0018,1.98,-0.021824,0.021824,0.58732,199
